Tempo(ms),Leitura(ECG)
31057,758
31065,754
31073,750
31203,683
31210,717
31218,742
31225,749
31233,753
31243,761
31251,760
31258,759
31266,764
31274,768
31281,770
31289,776
31297,780
31304,788
31312,794
31319,802
31327,811
31335,822
31342,832
31350,844
31358,854
31365,863
31373,867
31381,866
31388,861
31396,850
31403,842
31424,814
31432,804
31440,800
31447,795
31455,792
31463,793
31470,798
31478,798
31486,803
31616,878
31624,883
31631,883
31639,881
31647,876
31654,871
31662,865
31670,855
31677,847
31685,840
31693,838
31700,836
31708,832
31715,832
31723,835
31731,834
31741,819
31748,812
31756,920
31764,1132
31771,1246
31779,1105
31786,782
31794,730
31802,758
31809,776
31817,780
31825,781
31832,790
31840,798
31848,802
31855,805
31999,861
32007,841
32015,819
32022,800
32030,781
32038,765
32045,753
32053,746
32061,738
32068,734
32076,733
32084,734
32091,737
32099,741
32106,745
32114,744
32122,747
32129,749
32137,749
32145,750
32152,750
32160,751
32168,753
32175,754
32183,754
32190,751
32198,750
32206,748
32213,745
32221,752
32231,766
32239,768
32246,767
32254,770
32384,1207
32391,1218
32399,969
32406,717
32414,728
32422,761
32429,773
32437,766
32445,773
32452,783
32460,787
32468,789
32475,794
32483,797
32504,807
32512,812
32519,820
32527,831
32534,840
32542,854
32550,867
32557,877
32565,885
32573,898
32580,906
32588,909
32596,906
32603,898
32611,887
32619,880
32626,870
32634,856
32642,842
32649,832
32657,823
32787,856
32794,846
32802,840
32810,840
32817,839
32825,845
32833,849
32843,852
32850,842
32858,834
32865,828
32873,827
32881,824
32888,820
32896,816
32904,817
32911,815
32919,817
32926,819
32934,821
32942,820
32949,824
32957,816
32965,805
32972,902
32980,1103
32988,1240
33009,707
33016,738
33024,764
33032,771
33040,765
33047,765
33055,768
33062,771
33070,777
33200,866
33208,857
33216,842
33223,831
33231,819
33238,805
33246,787
33254,776
33261,763
33269,755
33277,751
33284,750
33292,747
33300,749
33307,756
33315,759
33322,764
33330,767
33340,769
33348,763
33355,761
33363,764
33371,767
33378,769
33386,767
33394,770
33401,772
33409,776
33416,783
33424,791
33432,799
33439,804
33447,806
33591,918
33598,679
33606,726
33614,769
33621,800
33629,813
33637,821
33644,830
33652,842
33660,847
33667,851
33675,855
33683,855
33690,857
33698,861
33705,868
33713,875
33721,883
33728,887
33736,893
33744,902
33751,912
33759,922
33767,931
33774,936
33782,933
33789,925
33797,912
33805,899
33812,887
33820,878
33830,856
33838,836
33845,819
33975,846
33983,841
33990,840
33998,836
34005,837
34013,840
34021,845
34028,842
34036,843
34044,840
34051,832
34059,824
34067,817
34074,810
34095,804
34103,797
34111,792
34118,787
34126,782
34134,782
34141,765
34149,771
34157,878
34164,1049
34172,1106
34180,971
34187,652
34195,632
34202,676
34210,705
34218,721
34225,724
34233,733
34241,743
34248,746
34378,869
34386,859
34393,847
34401,837
34409,826
34416,812
34424,796
34431,782
34441,766
34449,751
34457,743
34464,741
34472,739
34480,742
34487,750
34495,757
34503,764
34510,770
34518,777
34525,781
34533,785
34541,790
34548,790
34556,790
34564,789
34571,788
34579,790
34600,806
34608,815
34615,821
34623,832
34630,833
34638,830
34646,830
34653,832
34661,828
34669,830
34799,821
34807,830
34814,834
34822,843
34829,846
34837,848
34845,850
34852,853
34860,851
34868,851
34875,852
34883,852
34891,856
34898,858
34906,862
34913,866
34921,874
34929,881
34968,611
34975,544
34983,528
34990,540
34998,553
35006,572
35013,588
35021,607
35029,624
35036,645
35044,664
35051,687
35059,708
35067,728
35074,747
35082,767
35103,810
35111,822
35118,831
35126,837
35134,841
35141,844
35149,844
35157,844
35164,845
35295,868
35302,871
35310,870
35318,868
35325,846
35333,910
35340,1086
35348,1254
35356,1218
35363,939
35371,755
35379,772
35386,794
35394,802
35402,802
35409,810
35417,816
35424,820
35432,826
35440,828
35447,826
35457,829
35465,823
35473,823
35480,825
35488,832
35495,837
35503,846
35511,853
35518,863
35526,876
35534,887
35677,822
35685,827
35692,832
35700,836
35708,839
35715,839
35723,840
35730,844
35738,847
35746,846
35753,843
35761,837
35769,834
35776,837
35784,841
35792,845
35799,852
35807,858
35814,858
35822,856
35830,854
35837,850
35845,843
35853,841
35860,837
35868,833
35876,831
35883,831
35891,832
35898,827
35906,828
35914,831
35921,834
35929,802
36059,819
36067,819
36077,821
36084,815
36092,813
36100,815
36107,819
36115,827
36123,837
36130,846
36138,857
36145,864
36153,867
36161,866
36182,839
36190,826
36197,806
36205,787
36213,767
36220,750
36228,737
36235,729
36243,724
36251,720
36258,718
36266,717
36274,720
36281,725
36289,727
36297,728
36304,732
36312,733
36320,734
36327,735
36335,739
36342,740
36473,796
36480,792
36488,785
36496,781
36503,780
36511,781
36519,781
36526,782
36534,782
36541,790
36549,783
36557,770
36567,908
36574,1112
36582,1192
36590,1021
36597,710
36605,687
36612,720
36620,748
36628,749
36635,754
36643,766
36651,773
36658,779
36666,785
36687,802
36695,809
36702,817
36710,828
36717,837
36725,846
36733,859
36740,871
36748,885
36878,847
36886,849
36893,850
36901,851
36908,850
36916,849
36924,850
36931,850
36939,852
36947,849
36954,847
36962,847
36970,845
36977,841
36985,837
36992,833
37000,830
37008,829
37015,830
37023,837
37031,841
37038,845
37046,843
37053,841
37063,833
37071,821
37079,812
37086,803
37094,803
37102,805
37109,807
37117,808
37124,809
37267,828
37275,824
37283,818
37291,811
37298,807
37306,804
37314,803
37321,803
37329,806
37336,810
37344,816
37352,825
37359,833
37367,838
37375,843
37382,843
37390,837
37397,825
37405,812
37413,802
37420,792
37428,778
37436,764
37443,749
37451,738
37459,731
37466,725
37474,721
37482,720
37489,722
37497,725
37504,729
37512,734
37520,741
37650,805
37657,803
37665,799
37675,789
37682,781
37690,774
37698,769
37705,770
37713,777
37721,782
37728,784
37736,790
37743,763
37751,812
37772,1159
37780,1006
37787,709
37795,711
37803,749
37810,778
37818,793
37826,801
37833,815
37841,825
37849,832
37856,839
37864,842
37872,848
37879,850
37887,859
37894,863
37902,867
37910,873
37917,876
37925,885
38055,827
38062,824
38070,822
38078,820
38085,819
38093,820
38101,822
38108,820
38116,819
38124,823
38131,823
38139,825
38146,821
38154,821
38162,817
38172,815
38179,805
38187,803
38195,808
38202,814
38210,818
38217,821
38225,820
38233,815
38240,814
38248,812
38256,806
38277,802
38285,800
38292,795
38300,791
38307,790
38315,785
38323,787
38330,752
38338,799
38346,959
38476,794
38483,796
38491,801
38499,803
38506,810
38514,815
38522,825
38529,834
38537,844
38545,852
38552,858
38560,853
38567,847
38575,840
38583,828
38590,818
38598,804
38606,789
38613,777
38621,767
38629,757
38636,754
38644,752
38651,751
38661,753
38669,747
38677,745
38684,746
38692,753
38700,760
38707,767
38715,774
38858,833
38865,835
38873,841
38881,843
38888,846
38896,848
38904,851
38911,855
38919,849
38927,844
38934,930
38942,1125
38949,1274
38957,1199
38965,876
38972,768
38980,787
38988,810
38995,811
39003,814
39011,824
39018,825
39026,829
39033,832
39041,836
39049,837
39056,844
39064,845
39072,846
39079,850
39087,858
39095,864
39102,870
39232,807
39240,807
39248,803
39255,802
39263,800
39273,800
39281,791
39288,789
39296,789
39304,794
39311,795
39319,797
39326,798
39334,801
39342,802
39363,793
39370,794
39378,790
39386,793
39394,798
39401,795
39409,792
39416,789
39424,784
39432,775
39439,772
39447,768
39455,761
39462,757
39470,757
39478,757
39485,758
39493,755
39500,755
39508,758
39516,764
39646,782
39654,787
39661,789
39669,793
39677,794
39684,796
39692,801
39700,805
39707,814
39715,824
39722,834
39730,842
39738,852
39745,859
39753,860
39761,859
39771,844
39778,823
39786,807
39794,795
39801,783
39809,774
39816,766
39824,759
39832,755
39839,756
39847,756
39868,768
39876,780
39883,791
39891,798
39899,805
39906,816
39914,822
39922,828
39929,833
39937,836
40067,878
40074,867
40082,860
40090,861
40097,860
40105,859
40113,856
40120,854
40128,851
40136,853
40143,825
40151,859
40159,1003
40166,1208
40174,1226
40182,989
40189,731
40197,742
40204,776
40212,791
40220,789
40227,795
40235,803
40243,805
40250,808
40260,810
40268,801
40275,800
40283,806
40291,815
40298,818
40442,811
40450,799
40457,789
40465,778
40472,773
40480,769
40488,768
40496,768
40503,768
40511,767
40518,767
40526,767
40534,765
40541,761
40549,760
40557,762
40564,759
40572,755
40580,749
40587,749
40595,750
40602,753
40610,759
40618,767
40625,773
40633,775
40641,780
40648,778
40656,775
40663,771
40671,768
40679,762
40686,759
40694,759
40824,776
40832,778
40839,785
40847,790
40855,797
40862,801
40870,804
40880,803
40887,796
40895,793
40903,797
40910,802
40918,808
40926,820
40947,853
40954,870
40962,886
40969,900
40977,906
40985,904
40993,900
41000,893
41008,885
41015,875
41023,865
41031,852
41038,842
41046,831
41054,827
41061,821
41069,819
41077,813
41084,818
41092,821
41099,825
41107,831
41238,876
41245,871
41253,865
41260,859
41268,851
41276,843
41283,837
41291,835
41299,832
41306,830
41314,827
41322,827
41329,826
41337,830
41344,805
41352,837
41360,973
41370,1178
41377,1131
41385,832
41393,659
41400,700
41408,740
41415,763
41423,767
41431,774
41452,799
41459,799
41467,799
41475,801
41483,791
41490,792
41498,793
41505,794
41513,796
41521,803
41651,748
41659,745
41666,739
41674,737
41682,738
41689,739
41697,741
41705,744
41712,747
41720,751
41728,754
41735,759
41743,765
41750,766
41758,765
41766,766
41773,766
41781,761
41789,762
41796,759
41804,763
41812,773
41819,779
41827,785
41834,788
41842,790
41850,788
41857,783
41867,785
41875,775
41883,765
41890,766
42033,799
42041,811
42048,817
42056,825
42064,832
42071,841
42079,844
42087,850
42094,855
42102,862
42110,866
42117,873
42125,880
42133,886
42140,897
42148,906
42155,917
42163,923
42171,929
42178,924
42186,916
42194,903
42201,893
42209,880
42217,866
42224,852
42232,838
42239,827
42247,818
42255,812
42262,805
42270,802
42278,802
42285,805
42415,845
42423,852
42431,851
42438,851
42446,847
42453,839
42461,831
42469,825
42479,811
42486,799
42494,794
42502,794
42509,792
42517,793
42538,803
42546,795
42553,780
42561,864
42569,1058
42576,1206
42584,1087
42592,754
42599,671
42607,703
42615,725
42622,728
42630,727
42638,734
42645,737
42653,743
42660,746
42668,750
42676,753
42683,757
42691,762
42821,822
42829,809
42837,795
42844,784
42852,778
42860,769
42867,761
42875,760
42883,760
42890,763
42898,765
42905,769
42913,771
42921,776
42928,779
42936,783
42944,785
42951,784
42959,788
42969,788
42976,780
42984,775
42992,774
42999,773
43007,770
43015,768
43022,776
43043,805
43051,811
43058,817
43066,823
43074,831
43082,833
43089,838
43097,834
43104,832
43234,837
43242,839
43249,837
43257,844
43264,846
43272,852
43280,851
43287,850
43295,851
43303,855
43310,856
43318,856
43326,857
43333,857
43341,863
43349,870
43356,878
43364,885
43372,898
43379,906
43387,909
43394,905
43402,904
43410,897
43417,887
43425,874
43433,859
43440,848
43448,833
43455,825
43465,806
43473,791
43481,778
43625,844
43632,843
43640,839
43648,831
43655,824
43663,813
43670,804
43678,793
43686,784
43694,776
43701,772
43709,773
43716,770
43724,765
43732,762
43739,763
43747,763
43755,754
43762,744
43770,839
43778,1036
43785,1134
43793,1017
43800,677
43808,624
43816,678
43823,710
43831,724
43839,731
43846,738
43854,747
43861,752
43869,758
43999,872
44007,861
44015,850
44022,837
44030,823
44038,812
44045,799
44053,790
44061,779
44068,773
44078,764
44086,754
44093,752
44101,755
44109,760
44130,777
44137,788
44145,797
44153,804
44160,810
44168,816
44175,817
44183,824
44191,831
44199,836
44206,844
44214,848
44221,856
44229,860
44237,863
44244,859
44252,857
44260,853
44267,847
44275,845
44283,847
44413,827
44421,831
44428,834
44436,839
44444,841
44451,843
44459,843
44466,843
44474,844
44482,844
44489,846
44497,847
44505,849
44512,852
44520,858
44528,863
44535,871
44543,879
44550,888
44558,893
44566,890
44576,878
44583,859
44591,843
44599,830
44606,820
44614,809
44635,779
44643,770
44650,760
44658,754
44666,747
44674,747
44681,748
44689,752
44696,752
44704,756
44834,795
44842,792
44849,787
44857,778
44864,770
44872,771
44880,771
44887,771
44895,769
44903,771
44910,773
44918,778
44926,772
44933,763
44941,850
44948,1050
44956,1195
44964,1094
44971,772
44979,686
44987,713
44994,735
45002,736
45010,741
45017,753
45025,758
45032,764
45040,770
45048,771
45055,778
45065,785
45209,832
45216,821
45224,816
45232,812
45239,814
45247,813
45254,816
45262,820
45270,827
45277,832
45285,838
45293,839
45300,844
45308,848
45316,850
45323,852
45331,852
45339,852
45346,851
45354,851
45361,849
45369,846
45377,839
45384,840
45392,844
45400,852
45407,864
45415,863
45423,863
45430,859
45438,856
45445,851
45453,850
45461,845
45591,768
45598,794
45606,805
45614,801
45621,808
45629,813
45637,817
45644,818
45652,819
45659,820
45667,820
45675,820
45685,819
45692,811
45714,819
45721,827
45729,833
45736,840
45744,848
45752,856
45759,856
45767,850
45775,838
45782,822
45790,811
45798,798
45805,784
45813,768
45821,754
45828,746
45836,736
45843,730
45851,725
45859,723
45866,723
45874,725
46004,807
46012,809
46020,809
46027,806
46035,801
46042,797
46050,794
46058,786
46065,782
46073,784
46081,784
46088,784
46096,781
46104,786
46111,785
46119,789
46126,780
46134,776
46142,873
46149,1075
46157,1204
46165,1080
46175,701
46182,690
46190,716
46198,741
46218,764
46226,779
46234,793
46241,809
46249,816
46257,829
46264,837
46272,845
46280,853
46410,893
46417,880
46425,868
46432,852
46440,843
46448,836
46455,832
46463,831
46471,831
46478,833
46486,834
46494,836
46501,839
46509,838
46516,838
46524,838
46532,838
46539,833
46547,828
46555,827
46562,824
46570,823
46577,827
46585,833
46593,838
46600,841
46608,841
46616,834
46623,830
46631,824
46639,815
46646,811
46790,799
46800,794
46808,784
46815,777
46823,780
46830,777
46838,776
46846,775
46853,777
46861,779
46869,782
46876,786
46884,790
46892,798
46899,801
46907,809
46914,817
46922,827
46930,833
46937,837
46945,832
46953,827
46960,816
46968,804
46975,794
46983,784
46991,772
46998,758
47006,750
47014,741
47021,737
47029,733
47036,729
47044,730
47174,808
47182,813
47190,815
47197,815
47205,814
47213,809
47220,803
47228,797
47235,791
47243,791
47251,791
47258,792
47266,789
47274,791
47297,785
47304,764
47312,806
47320,957
47327,1135
47335,1159
47343,948
47350,696
47358,727
47366,768
47373,799
47381,806
47389,816
47396,825
47404,834
47412,840
47419,848
47427,852
47434,855
47442,862
47450,863
47579,866
47587,852
47595,836
47602,827
47610,818
47618,812
47625,807
47633,804
47641,803
47648,804
47656,805
47663,806
47671,810
47679,811
47686,812
47694,814
47702,812
47709,813
47717,813
47725,814
47732,810
47740,810
47747,806
47755,804
47763,798
47773,798
47780,790
47802,805
47809,803
47817,796
47824,792
47832,786
47840,783
47847,775
47855,766
47863,761
47870,762
48000,747
48008,757
48016,761
48023,767
48031,769
48039,775
48046,776
48054,777
48061,778
48069,782
48077,785
48084,791
48092,799
48100,807
48107,817
48115,827
48123,837
48130,845
48138,853
48145,857
48153,852
48161,845
48168,835
48176,825
48184,811
48191,801
48199,784
48206,775
48214,767
48222,762
48229,759
48237,759
48380,840
48388,846
48396,845
48406,854
48413,843
48421,837
48429,835
48436,831
48444,829
48451,833
48459,838
48467,840
48474,843
48482,849
48490,853
48497,854
48505,862
48513,830
48520,878
48528,1047
48535,1251
48543,1251
48551,1007
48558,757
48566,767
48574,798
48581,810
48589,811
48597,818
48604,827
48612,832
48619,832
48627,836
48757,910
48765,893
48772,882
48780,868
48788,850
48795,832
48803,816
48811,807
48818,800
48826,793
48834,788
48841,788
48849,785
48856,789
48864,792
48885,795
48895,793
48903,779
48911,772
48918,769
48926,768
48934,763
48941,759
48949,751
48956,752
48964,750
48972,755
48979,764
48987,771
48995,770
49002,772
49010,768
49018,761
49025,762
49033,761
49040,755
49048,751
49178,768
49186,767
49193,775
49201,780
49209,785
49216,789
49224,791
49232,792
49239,797
49247,798
49255,802
49262,805
49270,810
49277,816
49285,825
49293,834
49300,840
49308,851
49316,863
49323,874
49331,876
49339,875
49346,870
49354,862
49361,850
49369,841
49392,792
49400,782
49408,780
49415,780
49423,784
49431,784
49438,790
49446,796
49453,805
49461,814
49591,894
49598,891
49606,883
49614,875
49621,867
49629,856
49637,851
49644,848
49652,849
49660,844
49667,842
49675,842
49682,841
49690,842
49698,836
49705,813
49713,893
49721,1084
49728,1200
49736,1134
49744,806
49751,680
49759,727
49766,758
49774,780
49782,783
49789,793
49797,801
49805,809
49812,811
49820,816
49963,856
49971,836
49979,816
49986,795
49994,778
50004,757
50012,735
50019,723
50027,718
50035,714
50042,715
50050,719
50058,722
50065,726
50073,733
50080,737
50088,744
50096,745
50103,749
50111,747
50119,748
50126,745
50134,748
50142,749
50149,751
50157,757
50164,762
50172,767
50180,768
50187,773
50195,767
50203,764
50210,761
50218,757
50348,709
50355,742
50363,761
50371,769
50378,777
50386,788
50394,791
50401,791
50409,799
50416,799
50424,801
50432,804
50439,810
50447,814
50468,834
50475,847
50483,862
50493,880
50501,885
50508,893
50516,899
50524,900
50531,893
50539,888
50547,876
50554,870
50562,857
50570,847
50577,838
50585,828
50593,823
50600,819
50608,820
50615,816
50623,818
50631,818
50760,876
50768,876
50775,874
50783,865
50791,860
50798,852
50806,846
50814,836
50821,834
50829,830
50837,829
50844,827
50852,827
50859,827
50867,828
50875,829
50882,797
50890,858
50898,1027
50905,1185
50913,1173
50921,903
50928,696
50936,722
50943,750
50951,770
50972,789
50980,790
50990,787
50998,776
51005,772
51013,771
51020,771
51028,772
51036,775
51043,779
51174,780
51181,771
51189,767
51197,761
51204,759
51212,755
51220,755
51227,755
51235,757
51243,760
51250,764
51258,766
51265,766
51273,769
51281,772
51288,771
51296,773
51304,773
51311,767
51319,767
51327,769
51334,770
51342,779
51349,784
51357,790
51365,793
51372,796
51380,793
51388,790
51395,788
51403,786
51411,781
51554,788
51561,794
51569,807
51577,816
51584,822
51592,830
51602,837
51610,833
51617,833
51625,839
51632,844
51640,852
51648,860
51655,870
51663,879
51671,890
51678,902
51686,914
51694,926
51701,930
51709,928
51716,919
51724,912
51732,899
51739,885
51747,867
51755,853
51762,839
51770,824
51777,812
51785,804
51793,802
51800,799
51808,799
51938,835
51946,836
51953,842
51961,845
51968,848
51976,849
51984,846
51991,840
51999,833
52007,827
52014,819
52022,813
52030,809
52037,807
52058,803
52066,800
52074,799
52081,795
52089,760
52099,844
52107,1045
52114,1208
52122,1111
52130,781
52137,657
52145,679
52152,705
52160,706
52168,706
52175,718
52183,725
52191,730
52198,736
52206,743
52214,747
52221,750
52352,831
52359,816
52367,802
52374,788
52382,775
52390,766
52397,760
52405,760
52413,759
52420,760
52428,763
52436,766
52443,770
52451,771
52458,773
52466,776
52474,779
52481,781
52489,782
52497,785
52504,787
52512,787
52520,789
52527,791
52535,791
52542,790
52563,790
52571,799
52579,808
52589,831
52596,833
52604,834
52612,834
52619,839
52627,840
52635,845
52765,798
52773,790
52780,817
52788,835
52796,833
52803,836
52811,842
52819,844
52826,846
52834,847
52841,850
52849,850
52857,850
52864,851
52872,852
52880,852
52887,857
52895,859
52903,866
52910,871
52918,881
52925,890
52933,899
52941,907
52948,908
52956,906
52964,896
52971,885
52979,872
52987,858
52994,843
53002,826
53145,820
53153,814
53161,805
53168,787
53176,779
53183,778
53191,778
53199,782
53209,783
53216,774
53224,769
53232,764
53239,758
53247,754
53255,753
53262,745
53270,745
53277,747
53285,747
53293,749
53300,751
53308,750
53316,751
53323,758
53331,747
53339,748
53346,855
53354,1059
53361,1148
53369,1028
53377,686
53384,635
53392,685
53400,714
53529,866
53537,879
53545,891
53552,897
53560,901
53568,892
53575,885
53583,870
53591,858
53598,843
53606,832
53613,812
53621,794
53629,782
53650,763
53657,765
53665,769
53673,776
53680,785
53688,794
53698,800
53706,798
53713,801
53721,810
53728,816
53736,824
53744,829
53751,835
53759,838
53767,838
53774,837
53782,837
53790,840
53797,846
53805,853
53812,858
53942,838
53950,917
53957,1101
53965,1240
53972,1177
53980,857
53988,716
53995,752
54003,781
54011,798
54018,794
54026,799
54034,807
54041,813
54049,818
54057,819
54064,820
54072,822
54079,822
54087,825
54095,828
54102,831
54110,836
54118,843
54125,854
54133,861
54154,889
54162,889
54169,884
54177,868
54187,844
54195,820
54202,798
54210,782
54218,767
54348,781
54356,787
54363,788
54371,782
54379,771
54386,772
54394,774
54402,776
54409,782
54417,786
54425,787
54432,788
54440,787
54448,782
54455,779
54463,776
54470,771
54478,765
54486,766
54493,767
54501,768
54509,769
54516,771
54524,773
54532,776
54539,771
54547,756
54554,842
54562,1045
54570,1224
54577,1140
54721,846
54729,856
54736,872
54744,888
54751,903
54759,914
54767,917
54774,920
54782,917
54790,909
54800,896
54807,877
54815,858
54823,845
54830,832
54838,824
54845,820
54853,819
54861,819
54868,818
54876,821
54884,825
54891,827
54899,830
54907,834
54914,833
54922,839
54929,840
54937,842
54945,843
54952,843
54960,841
54968,841
54975,839
55105,845
55113,843
55120,840
55128,839
55136,839
55143,835
55151,810
55159,876
55166,1054
55174,1237
55181,1171
55189,866
55197,721
55204,749
55226,773
55233,775
55241,777
55248,777
55256,778
55264,776
55271,775
55279,772
55287,771
55297,770
55304,763
55312,760
55320,767
55327,775
55335,784
55342,795
55350,811
55358,824
55365,831
55373,835
55381,835
55388,834
55519,779
55526,785
55534,788
55542,789
55549,791
55557,790
55564,787
55572,787
55580,785
55587,780
55595,776
55603,777
55610,779
55618,787
55626,795
55633,799
55641,802
55648,804
55656,806
55664,800
55671,800
55679,797
55687,793
55694,791
55702,795
55710,798
55731,804
55738,813
55746,822
55753,802
55761,831
55769,971
55776,1183
55786,1225
55794,933
55924,907
55931,915
55939,921
55947,927
55954,936
55962,943
55970,949
55977,950
55985,945
55992,938
56000,924
56008,909
56015,894
56023,879
56031,859
56038,842
56046,826
56054,815
56061,806
56069,801
56076,798
56084,798
56092,797
56099,800
56107,801
56115,802
56122,805
56130,806
56137,811
56145,814
56153,814
56160,813
56304,820
56312,813
56320,808
56327,801
56335,796
56343,788
56350,761
56358,837
56365,1020
56373,1151
56381,1083
56388,759
56398,638
56406,671
56414,695
56421,709
56429,707
56436,717
56444,727
56452,733
56459,740
56467,745
56475,751
56482,754
56490,761
56498,765
56505,772
56513,778
56520,787
56528,795
56536,805
56543,817
56551,829
56559,840
56689,775
56696,781
56704,786
56712,788
56719,792
56727,796
56734,797
56742,801
56750,800
56757,798
56765,791
56773,790
56780,790
56788,793
56809,811
56816,817
56824,826
56832,828
56839,830
56847,829
56855,830
56862,826
56870,826
56878,826
56885,830
56895,832
56903,827
56911,825
56918,827
56926,834
56933,816
56941,835
56949,955
56956,1150
56964,1230
57094,881
57101,884
57109,889
57117,894
57124,898
57132,903
57140,910
57147,914
57155,919
57162,912
57170,908
57178,892
57185,876
57193,861
57201,849
57208,835
57216,817
57224,807
57231,794
57239,788
57246,782
57254,779
57262,778
57269,779
57277,783
57285,786
57292,790
57314,791
57321,792
57329,789
57336,785
57344,779
57352,770
57359,765
57367,762
57375,760
57507,786
57515,786
57523,766
57530,830
57538,1010
57545,1190
57553,1146
57561,864
57568,693
57576,712
57584,736
57591,743
57599,741
57607,749
57614,756
57622,761
57629,765
57637,772
57645,773
57652,774
57660,777
57668,780
57675,784
57683,791
57691,798
57698,806
57706,821
57713,834
57721,839
57729,844
57736,854
57744,859
57887,809
57895,812
57902,821
57910,824
57918,827
57926,831
57933,831
57941,828
57948,826
57956,831
57964,833
57971,843
57979,852
57987,859
57994,862
58004,863
58012,853
58019,843
58027,837
58035,834
58042,832
58050,830
58058,835
58065,835
58073,836
58080,838
58088,839
58096,837
58103,844
58111,814
58119,867
58126,1043
58134,1243
58142,1226
58271,854
58279,857
58287,861
58294,865
58302,872
58310,880
58317,887
58325,894
58333,893
58340,888
58348,877
58356,866
58363,852
58371,840
58392,796
58400,779
58407,768
58415,757
58423,752
58430,743
58438,742
58446,741
58453,743
58461,744
58469,746
58476,748
58484,746
58494,747
58501,742
58509,739
58517,739
58524,743
58532,743
58540,741
58547,743
58555,748
58685,811
58693,819
58700,791
58708,817
58716,957
58723,1166
58731,1216
58739,1011
58746,716
58754,718
58761,749
58769,761
58777,757
58784,763
58792,774
58800,779
58807,787
58815,790
58823,796
58830,796
58838,800
58845,804
58853,810
58861,813
58868,818
58876,830
58897,858
58905,874
58912,888
58920,898
58927,903
58935,899
58943,896
58950,888
58958,882
59088,871
59096,870
59106,863
59114,844
59121,836
59129,837
59136,835
59144,840
59152,844
59159,851
59167,851
59175,854
59182,852
59190,850
59198,846
59205,843
59213,836
59220,832
59228,827
59236,826
59243,825
59251,824
59259,824
59266,824
59274,831
59281,808
59289,821
59297,936
59304,1120
59312,1184
59320,1030
59463,862
59471,866
59478,863
59486,866
59494,871
59501,870
59509,863
59517,849
59524,833
59532,816
59540,802
59547,789
59555,776
59563,761
59570,747
59578,734
59585,723
59595,714
59603,704
59611,698
59618,702
59626,708
59634,710
59641,717
59649,722
59656,728
59664,733
59672,742
59679,742
59687,745
59695,744
59702,749
59710,752
59718,756
59847,807
59855,798
59863,789
59870,879
59878,1063
59885,1171
59893,1081
59901,770
59908,707
59916,734
59924,758
59931,758
59939,761
59947,771
59967,782
59975,797
59983,807
59990,815
59998,821
60006,828
