Tempo(ms),Leitura(ECG)
31202,1178
31209,1044
31217,724
31225,679
31232,721
31240,756
31247,768
31257,774
31265,774
31273,772
31294,794
31301,804
31309,806
31317,818
31324,830
31332,835
31339,846
31347,858
31355,868
31363,886
31370,899
31378,911
31385,923
31393,926
31401,930
31408,932
31416,934
31424,928
31431,919
31439,907
31446,894
31576,858
31584,834
31592,828
31599,817
31607,854
31614,895
31622,888
31630,861
31637,843
31645,838
31653,842
31660,844
31668,837
31676,837
31683,840
31691,843
31698,837
31706,837
31714,828
31721,816
31729,809
31737,805
31747,801
31754,790
31762,783
31769,780
31777,788
31798,880
31806,1022
31814,1086
31821,1004
31829,687
31836,616
31844,684
31852,725
31982,849
31989,858
31997,867
32004,876
32012,882
32020,879
32027,873
32035,865
32043,850
32050,836
32058,823
32066,809
32073,790
32081,778
32089,765
32096,753
32104,746
32111,745
32119,737
32127,736
32134,745
32142,754
32150,760
32157,766
32165,771
32172,774
32180,778
32188,783
32195,787
32203,790
32211,789
32218,790
32362,818
32369,824
32379,831
32387,822
32395,894
32402,1039
32410,1102
32417,1044
32425,749
32433,680
32440,739
32448,776
32456,803
32463,818
32471,831
32479,845
32486,853
32494,856
32501,862
32509,863
32517,869
32524,870
32532,874
32540,877
32547,881
32555,886
32563,891
32570,899
32578,908
32585,920
32593,930
32601,940
32608,945
32616,943
32746,822
32753,823
32761,825
32769,829
32776,827
32784,827
32792,826
32799,824
32807,821
32815,818
32822,813
32830,813
32837,812
32845,811
32869,798
32876,799
32884,796
32891,785
32899,776
32907,767
32914,765
32922,762
32930,758
32937,757
32945,756
32953,760
32960,763
32968,772
32976,747
32983,772
32991,875
32998,1020
33006,1064
33014,933
33021,644
33151,823
33159,828
33166,836
33174,845
33182,854
33189,869
33197,871
33204,874
33212,872
33220,867
33227,855
33235,845
33243,831
33250,817
33258,801
33266,786
33273,771
33281,764
33288,754
33296,746
33304,747
33311,747
33319,748
33326,749
33334,755
33344,760
33352,759
33373,761
33380,771
33388,779
33396,789
33403,798
33411,804
33419,809
33426,813
33434,818
33563,874
33571,880
33579,862
33587,887
33594,991
33602,1148
33609,1219
33617,1081
33625,771
33632,745
33640,766
33648,788
33655,798
33663,806
33671,816
33678,820
33686,824
33693,826
33701,828
33709,829
33716,832
33724,832
33732,833
33739,835
33747,839
33755,844
33762,847
33770,857
33777,864
33785,875
33793,887
33936,800
33944,796
33952,793
33959,788
33969,779
33977,769
33985,763
33992,758
34000,759
34008,756
34015,752
34023,752
34030,752
34038,752
34046,751
34053,749
34061,748
34069,748
34076,750
34084,757
34092,763
34099,770
34107,773
34114,771
34122,772
34130,772
34137,770
34145,768
34153,762
34160,759
34168,763
34176,765
34183,766
34191,767
34321,801
34328,807
34336,814
34343,814
34351,815
34359,816
34366,820
34374,824
34382,828
34389,831
34397,837
34405,845
34412,853
34420,862
34441,893
34448,899
34456,903
34466,898
34474,882
34481,869
34489,857
34497,845
34504,833
34512,821
34520,815
34527,811
34535,809
34543,811
34550,814
34558,817
34566,822
34573,827
34581,831
34588,835
34596,838
34604,840
34611,845
34741,851
34749,854
34757,860
34764,865
34772,864
34780,859
34787,854
34795,849
34803,847
34810,844
34818,837
34825,826
34833,825
34841,826
34848,825
34856,824
34864,830
34871,831
34879,830
34886,803
34894,839
34902,969
34909,1139
34917,1188
34925,1025
34946,736
34956,761
34964,759
34971,753
34979,755
34986,764
34994,764
35002,766
35009,769
35017,773
35147,859
35154,843
35162,826
35170,806
35177,787
35185,773
35193,762
35200,751
35208,746
35215,745
35223,747
35231,749
35238,749
35246,752
35254,755
35261,756
35269,759
35277,761
35284,764
35292,766
35299,770
35307,771
35315,772
35322,774
35330,775
35338,776
35345,777
35353,778
35361,775
35368,777
35376,778
35383,780
35527,845
35534,842
35542,846
35549,848
35557,846
35565,847
35575,843
35583,835
35590,833
35598,833
35605,835
35613,838
35621,845
35628,852
35636,843
35644,843
35651,956
35659,1160
35667,1262
35674,1179
35682,882
35689,767
35697,770
35705,786
35712,797
35720,804
35728,811
35735,819
35743,824
35751,827
35758,831
35766,834
35773,836
35781,840
35911,882
35918,865
35926,845
35934,827
35941,813
35949,797
35957,786
35964,778
35972,777
35980,779
35987,779
35995,779
36002,778
36010,781
36031,782
36039,781
36046,778
36054,775
36064,770
36072,759
36079,751
36087,750
36095,749
36102,751
36110,749
36118,750
36125,749
36133,749
36141,749
36148,753
36156,755
36164,757
36171,758
36179,757
36186,759
36194,760
36324,820
36332,823
36340,820
36347,817
36355,813
36363,807
36370,801
36378,797
36385,796
36393,795
36401,799
36408,802
36416,806
36424,788
36431,840
36439,988
36446,1169
36454,1153
36462,946
36469,722
36477,718
36485,742
36492,757
36500,757
36508,763
36515,772
36536,790
36544,795
36554,804
36562,806
36569,811
36577,818
36584,826
36592,836
36600,847
36730,843
36737,835
36745,827
36752,823
36760,819
36768,820
36775,817
36783,818
36791,818
36798,820
36806,822
36814,822
36821,822
36829,822
36836,824
36844,823
36852,824
36859,824
36867,825
36875,825
36882,825
36890,822
36898,820
36905,821
36913,819
36920,820
36928,818
36936,818
36943,816
36951,815
36959,815
36966,817
37110,840
37117,827
37125,817
37133,811
37140,807
37148,803
37156,799
37163,796
37173,792
37181,769
37188,828
37196,983
37204,1124
37211,1069
37219,790
37227,635
37234,671
37242,703
37250,727
37257,728
37265,737
37273,746
37280,755
37288,758
37295,761
37303,768
37311,771
37318,773
37326,778
37334,784
37341,785
37349,789
37357,797
37364,806
37494,785
37502,779
37509,775
37517,773
37524,773
37532,773
37540,774
37547,774
37555,778
37563,779
37570,779
37578,779
37586,783
37593,789
37614,792
37622,800
37629,806
37637,810
37645,816
37652,819
37662,821
37670,815
37678,810
37685,807
37693,809
37701,815
37708,824
37716,835
37723,840
37731,847
37739,854
37746,857
37754,852
37762,848
37769,845
37777,838
37907,794
37915,824
37923,841
37930,841
37938,847
37946,846
37953,846
37961,844
37969,846
37976,855
37984,859
37992,858
37999,864
38007,864
38014,860
38022,866
38030,878
38037,887
38045,894
38053,912
38060,918
38068,925
38075,924
38083,929
38091,923
38098,910
38120,859
38127,834
38135,809
38142,793
38150,778
38160,766
38168,747
38176,737
38183,736
38191,733
38321,783
38329,781
38336,783
38344,788
38352,794
38359,799
38367,800
38375,801
38382,798
38390,797
38397,794
38405,788
38413,782
38420,779
38428,784
38436,785
38443,784
38451,785
38459,786
38466,789
38474,765
38481,815
38489,962
38497,1105
38504,1113
38512,903
38519,657
38527,675
38535,700
38542,727
38550,749
38558,759
38701,918
38709,921
38716,918
38724,911
38732,905
38739,894
38747,878
38754,864
38762,846
38772,828
38780,810
38787,800
38795,797
38803,798
38810,801
38818,805
38826,809
38833,810
38841,812
38848,817
38856,826
38864,832
38871,836
38879,836
38887,839
38894,841
38902,841
38910,837
38917,842
38925,839
38932,821
38940,822
38948,837
38955,844
39085,851
39093,842
39101,834
39108,921
39116,1086
39123,1180
39131,1114
39139,805
39146,706
39154,730
39162,746
39169,769
39177,777
39185,788
39206,806
39213,803
39221,801
39229,797
39236,795
39244,795
39252,795
39259,797
39269,799
39277,788
39284,789
39292,798
39300,809
39307,821
39315,831
39323,840
39330,843
39338,843
39346,837
39353,830
39361,817
39369,801
39499,783
39506,783
39514,785
39522,787
39529,783
39537,783
39545,777
39552,774
39560,774
39568,779
39575,783
39583,788
39590,791
39598,794
39606,796
39613,794
39621,793
39629,790
39636,785
39644,780
39651,782
39659,782
39667,783
39674,784
39682,787
39690,790
39711,785
39718,881
39726,1067
39734,1187
39741,1130
39749,809
39759,714
39767,729
39774,751
39904,917
39912,925
39919,936
39927,944
39934,946
39942,946
39950,940
39957,928
39965,915
39973,898
39980,878
39988,864
39996,843
40003,828
40011,814
40019,805
40026,798
40034,793
40041,788
40049,788
40057,788
40064,788
40072,794
40080,794
40087,795
40095,795
40103,798
40110,800
40118,805
40125,805
40133,807
40141,807
40284,825
40292,823
40300,817
40307,818
40315,784
40322,823
40330,958
40338,1124
40345,1159
40353,964
40360,677
40371,674
40378,682
40386,697
40394,701
40401,713
40409,724
40416,733
40424,736
40432,741
40439,746
40447,752
40455,756
40462,761
40470,767
40478,774
40485,782
40493,791
40500,799
40508,809
40516,821
40523,834
40531,847
40539,858
40669,783
40676,788
40684,790
40691,792
40699,794
40707,798
40714,799
40722,800
40730,801
40737,804
40745,804
40752,804
40760,802
40768,801
40789,811
40796,820
40804,830
40812,835
40819,841
40827,841
40835,844
40842,844
40850,840
40857,836
40867,839
40875,832
40883,832
40890,834
40898,832
40906,836
40913,843
40921,851
40929,828
40936,859
40944,989
40952,1171
41082,873
41090,877
41097,879
41105,882
41113,886
41120,890
41128,895
41135,904
41143,913
41151,920
41158,924
41166,920
41174,912
41181,900
41189,890
41197,875
41204,857
41212,837
41219,818
41227,800
41235,790
41242,782
41250,779
41258,776
41265,777
41273,780
41294,785
41302,780
41309,779
41317,778
41325,776
41332,774
41340,772
41348,767
41358,759
41365,753
41496,788
41503,787
41511,786
41518,787
41526,788
41534,785
41541,786
41549,786
41557,791
41564,789
41572,770
41580,832
41587,993
41595,1142
41602,1130
41610,875
41618,682
41625,692
41633,715
41641,737
41648,743
41656,753
41664,766
41671,772
41679,773
41686,778
41694,782
41702,786
41709,789
41717,797
41725,798
41732,802
41876,797
41883,792
41891,792
41899,791
41906,793
41914,796
41922,802
41929,807
41937,815
41944,821
41952,825
41960,828
41967,832
41977,834
41985,828
41993,825
42000,827
42008,828
42015,828
42023,833
42031,833
42038,830
42046,830
42054,831
42061,830
42069,830
42077,827
42084,831
42092,837
42099,847
42107,851
42115,856
42122,857
42130,855
42260,1204
42268,1212
42275,990
42283,755
42291,750
42298,768
42306,788
42313,792
42321,798
42329,805
42336,809
42344,813
42352,816
42359,817
42380,816
42388,816
42396,815
42403,816
42411,815
42419,819
42426,824
42434,828
42441,836
42449,843
42457,852
42467,857
42474,843
42482,829
42490,819
42497,809
42505,798
42513,783
42520,767
42528,752
42536,741
42543,733
42673,792
42681,795
42689,791
42696,790
42704,791
42712,791
42719,787
42727,785
42735,786
42742,782
42750,785
42758,790
42765,795
42773,802
42781,804
42788,805
42796,806
42803,806
42811,802
42819,804
42826,799
42834,792
42842,791
42849,790
42857,790
42865,793
42885,800
42893,802
42901,810
42908,790
42916,852
42924,1022
42931,1197
42939,1196
42947,966
43079,892
43086,899
43094,904
43102,908
43109,914
43117,924
43125,931
43132,934
43140,934
43147,929
43155,920
43163,907
43170,897
43178,880
43186,861
43193,839
43201,821
43209,808
43216,796
43224,790
43232,786
43239,787
43247,786
43255,786
43262,788
43270,792
43277,793
43285,795
43293,797
43300,797
43308,800
43316,800
43459,834
43466,827
43474,825
43482,817
43490,811
43497,802
43505,794
43513,780
43520,775
43528,771
43535,766
43543,762
43551,761
43558,762
43566,757
43576,753
43584,725
43591,796
43599,983
43606,1151
43614,1114
43622,845
43629,659
43637,660
43645,683
43652,697
43660,705
43668,718
43675,729
43683,732
43690,740
43698,746
43706,754
43713,755
43843,863
43851,850
43858,831
43866,810
43874,794
43881,781
43889,772
43897,767
43904,766
43912,762
43920,765
43927,767
43935,771
43942,772
43963,782
43971,787
43979,794
43986,802
43994,806
44002,814
44009,816
44017,821
44025,823
44032,830
44040,834
44047,837
44055,840
44065,837
44073,827
44080,822
44088,817
44096,822
44103,832
44111,843
44118,853
44126,858
44256,872
44263,998
44271,1204
44279,1286
44286,1153
44294,837
44301,767
44309,784
44317,798
44324,799
44332,803
44340,811
44347,811
44355,818
44363,819
44370,823
44378,823
44385,825
44393,825
44401,828
44408,829
44416,834
44424,837
44431,841
44439,851
44446,857
44468,884
44475,887
44483,885
44491,879
44498,866
44506,855
44514,839
44521,824
44529,802
44659,774
44666,779
44676,780
44684,769
44692,762
44699,760
44707,762
44715,763
44722,766
44730,761
44738,760
44745,764
44753,769
44760,775
44768,783
44776,792
44783,797
44791,802
44799,801
44806,799
44814,797
44822,795
44829,788
44837,790
44844,790
44852,794
44860,795
44867,797
44875,798
44883,801
44890,808
44898,812
45041,845
45048,851
45056,860
45064,865
45071,873
45079,879
45087,888
45094,897
45102,905
45110,915
45117,928
45125,937
45133,944
45140,947
45148,941
45155,932
45163,918
45173,899
45181,876
45188,855
45196,837
45204,824
45211,814
45219,809
45226,806
45234,803
45242,805
45249,807
45257,814
45265,817
45272,821
45280,820
45288,825
45295,828
45425,853
45433,846
45440,842
45448,833
45455,828
45463,825
45471,823
45478,818
45486,818
45494,814
45501,812
45509,813
45517,812
45524,810
45545,1003
45553,1127
45561,1112
45568,846
45576,633
45584,670
45591,699
45599,725
45607,737
45614,740
45622,750
45630,755
45637,759
45645,761
45652,765
45662,764
45670,757
45678,757
45685,763
45693,770
45701,778
45708,788
45839,772
45846,769
45854,765
45861,761
45869,761
45877,764
45884,766
45892,768
45900,768
45907,772
45915,775
45923,779
45930,784
45938,782
45945,780
45953,782
45961,780
45968,778
45976,775
45984,775
45991,779
45999,781
46007,788
46014,795
46022,798
46029,800
46050,796
46058,799
46066,800
46073,800
46081,803
46089,807
46096,811
46104,817
46112,823
46242,853
46249,856
46257,861
46264,861
46272,863
46282,861
46290,852
46297,847
46305,849
46313,855
46320,861
46328,867
46336,875
46343,884
46351,894
46358,904
46366,910
46374,915
46381,912
46389,906
46397,892
46404,880
46412,867
46420,852
46427,833
46435,818
46442,802
46450,793
46458,788
46465,785
46473,786
46481,782
46488,786
46632,835
46640,833
46648,828
46655,816
46663,805
46670,795
46678,782
46686,775
46693,771
46701,766
46709,764
46716,761
46724,759
46732,757
46739,759
46747,760
46755,755
46762,737
46772,864
46780,1048
46787,1158
46795,1056
46803,729
46810,660
46818,676
46825,697
46833,707
46841,714
46848,728
46856,739
46864,746
46871,752
46879,757
46887,764
47016,857
47024,847
47032,830
47039,812
47047,797
47055,786
47062,775
47070,772
47078,764
47085,763
47093,764
47101,766
47108,772
47116,776
47137,786
47144,790
47152,798
47160,804
47167,809
47175,815
47183,819
47190,823
47198,819
47206,824
47213,828
47221,837
47229,843
47236,851
47244,858
47251,860
47259,861
47269,857
47277,845
47284,837
47292,831
47300,828
47430,790
47438,806
47445,809
47453,819
47461,829
47468,829
47476,829
47484,834
47491,835
47499,833
47506,834
47514,832
47522,831
47529,834
47537,838
47545,842
47552,847
47560,854
47567,861
47575,869
47583,877
47590,884
47598,883
47606,881
47613,875
47621,865
47642,829
47650,805
47657,788
47665,770
47673,756
47680,743
47688,737
47696,735
47703,733
47833,779
47841,787
47848,791
47856,794
47864,793
47871,789
47881,782
47889,772
47897,761
47904,755
47912,755
47919,757
47927,764
47935,766
47942,767
47950,770
47958,777
47965,786
47973,770
47981,788
47988,922
47996,1124
48003,1209
48011,1083
48019,765
48026,707
48034,723
48042,742
48049,745
48057,754
48065,764
48072,773
48215,894
48223,890
48230,881
48238,872
48246,859
48253,848
48261,836
48269,826
48276,817
48284,811
48292,809
48299,808
48307,810
48315,815
48322,820
48330,823
48337,827
48345,832
48353,835
48360,835
48370,834
48378,828
48386,826
48393,824
48401,825
48408,823
48416,821
48424,824
48431,828
48439,837
48447,844
48454,851
48462,854
48470,854
48599,1154
48607,1267
48615,1159
48622,837
48630,750
48638,766
48645,784
48653,787
48660,794
48668,801
48676,806
48683,809
48691,813
48699,813
48720,818
48727,815
48735,812
48743,813
48750,812
48758,816
48766,818
48773,823
48781,827
48789,836
48796,841
48804,844
48812,843
48819,836
48827,827
48835,816
48842,805
48850,791
48857,778
48867,757
48875,740
48883,726
49013,793
49021,797
49028,800
49036,803
49043,811
49051,812
49059,813
49066,813
49074,808
49082,804
49089,799
49097,790
49105,787
49112,786
49120,785
49128,787
49135,788
49143,790
49150,789
49158,791
49166,796
49173,781
49181,812
49189,934
49196,1095
49204,1138
49225,679
49232,724
49240,760
49248,784
49255,796
49263,812
49271,823
49278,832
49286,839
49416,948
49424,939
49431,924
49439,911
49447,894
49454,877
49462,859
49470,844
49480,828
49487,809
49495,799
49502,797
49510,795
49518,796
49525,802
49533,804
49541,809
49548,813
49556,815
49563,817
49571,819
49579,812
49586,809
49594,810
49602,811
49609,814
49617,817
49625,825
49632,823
49640,826
49647,825
49655,821
49798,724
49806,685
49814,722
49821,749
49829,766
49837,772
49844,779
49852,781
49859,782
49867,782
49875,782
49882,782
49890,783
49898,783
49905,786
49913,788
49921,792
49928,798
49936,803
49944,811
49951,821
49959,832
49966,842
49976,850
49984,843
49992,834
49999,824
50007,816
50015,805
50022,796
50030,785
50038,773
50045,761
50053,754
50183,804
50190,811
50198,815
50205,818
50213,819
50221,816
50228,813
50236,808
50244,808
50251,803
50259,798
50267,792
50274,790
50282,794
50303,794
50310,796
50318,804
50326,812
50333,810
50341,816
50349,909
50356,1075
50364,1147
50372,1078
50379,770
50387,732
50395,780
50402,784
50410,796
50418,796
50425,812
50433,824
50440,841
50448,850
50456,858
50466,868
50596,914
50604,900
50611,881
50619,863
50627,850
50634,831
50642,820
50650,814
50657,811
50665,803
50673,802
50680,804
50688,806
50695,804
50703,809
50711,815
50718,806
50726,807
50734,807
50741,808
50749,805
50756,803
50764,806
50772,809
50779,810
50787,815
50808,821
50816,806
50823,799
50831,788
50839,780
50846,772
50854,768
50862,768
50869,765
50999,716
51007,731
51014,744
51022,748
51030,749
51037,753
51045,759
51053,760
51060,760
51068,766
51078,771
51086,762
51093,759
51101,768
51108,783
51116,792
51124,805
51131,813
51139,825
51147,833
51154,834
51162,827
51170,820
51177,812
51185,803
51192,792
51200,777
51208,767
51215,758
51223,757
51231,750
51238,745
51246,744
51389,829
51396,836
51404,841
51412,842
51419,843
51427,849
51435,840
51442,834
51450,832
51458,835
51465,837
51473,843
51481,847
51488,849
51496,855
51503,858
51511,848
51519,849
51526,956
51534,1161
51542,1283
51549,1187
51557,881
51564,765
51574,779
51582,785
51590,787
51597,798
51605,808
51613,814
51620,819
51628,826
51635,832
51643,841
51773,914
51781,900
51788,884
51796,867
51804,848
51811,835
51819,825
51827,818
51834,814
51842,815
51850,812
51857,812
51865,815
51873,817
51894,817
51901,812
51909,810
51917,805
51924,799
51932,794
51940,787
51947,781
51955,782
51962,779
51970,784
51978,787
51985,789
51993,789
52001,790
52008,788
52016,782
52024,778
52031,774
52039,768
52047,764
52176,712
52186,750
52194,752
52202,758
52209,775
52217,782
52224,785
52232,792
52240,797
52247,798
52255,798
52263,807
52270,815
52278,823
52286,827
52293,833
52301,840
52308,848
52316,859
52324,871
52331,876
52339,881
52347,883
52354,875
52362,867
52370,851
52377,841
52398,805
52406,798
52413,791
52421,786
52429,784
52436,786
52444,791
52452,795
52459,800
52590,881
52597,874
52605,870
52613,861
52620,852
52628,847
52636,837
52643,839
52651,838
52658,836
52666,834
52674,831
52684,834
52691,828
52699,801
52707,825
52714,957
52722,1125
52729,1157
52737,1020
52745,713
52752,693
52760,718
52768,742
52775,767
52783,772
52791,788
52798,801
52806,805
52813,804
52821,813
52829,816
52972,834
52980,810
52987,793
52995,776
53003,762
53010,753
53018,742
53026,738
53033,733
53041,733
53049,731
53056,736
53064,735
53071,735
53079,740
53087,741
53094,744
53102,749
53110,750
53117,756
53125,755
53133,748
53140,749
53148,752
53155,752
53163,756
53173,765
53181,756
53188,751
53196,756
53204,753
53211,754
53219,754
53227,753
53356,715
53364,730
53371,756
53379,767
53387,776
53394,788
53402,793
53410,797
53417,802
53425,805
53433,804
53440,808
53448,810
53456,814
53476,827
53484,840
53492,856
53500,867
53507,884
53515,894
53523,905
53530,912
53538,910
53545,903
53553,896
53561,891
53568,873
53576,861
53584,844
53591,834
53599,823
53607,815
53614,810
53622,810
53629,810
53637,809
53767,852
53774,856
53782,854
53792,856
53800,845
53807,842
53815,836
53822,827
53830,826
53838,825
53845,823
53853,818
53861,815
53868,816
53876,817
53884,818
53891,820
53899,818
53906,825
53914,798
53922,828
53929,969
53937,1163
53945,1217
53952,1052
53960,754
53981,748
53989,760
53996,768
54004,774
54012,775
54019,776
54027,775
54035,774
54042,778
54172,845
54179,835
54187,816
54195,799
54202,780
54210,764
54218,755
54225,750
54233,748
54241,749
54248,749
54256,750
54264,752
54271,755
54281,753
54289,755
54296,749
54304,752
54312,758
54319,757
54327,768
54335,773
54342,776
54350,777
54357,779
54365,779
54373,778
54380,780
54388,780
54396,783
54403,787
54411,791
54419,796
54562,1028
54570,1194
54577,1206
54585,976
54593,752
54601,753
54608,775
54616,803
54624,813
54631,824
54639,836
54646,844
54654,848
54662,853
54669,854
54677,859
54685,862
54692,864
54700,869
54708,874
54715,879
54723,884
54730,889
54738,898
54746,904
54753,917
54761,924
54771,931
54779,923
54786,913
54794,907
54801,893
54809,880
54817,865
54946,841
54954,842
54962,840
54969,839
54977,839
54985,836
54992,831
55000,828
55008,821
55015,816
55023,815
55031,810
55038,813
55046,819
55067,821
55075,818
55083,811
55090,802
55098,793
55105,782
55113,772
55121,767
55128,765
55136,760
55144,758
55151,757
55159,756
55166,760
55174,764
55182,738
55189,781
55197,931
55205,1092
55212,1118
55220,921
55350,806
55357,818
55365,823
55372,827
55382,837
55390,838
55398,845
55405,852
55413,854
55421,851
55428,847
55436,839
55444,828
55451,814
55459,800
55466,789
55474,776
55482,765
55489,759
55497,756
55505,752
55512,750
55520,753
55528,760
55535,763
55543,765
55550,775
55571,781
55579,790
55587,797
55595,804
55602,808
55610,814
55617,819
55625,824
55633,825
55763,869
55771,866
55778,864
55786,862
55794,863
55801,863
55809,862
55817,861
55824,836
55832,871
55840,1009
55847,1194
55855,1242
55862,1079
55870,782
55880,754
55888,764
55895,774
55903,780
55911,791
55918,798
55926,805
55934,810
55941,812
55949,813
55956,818
55964,820
55972,824
55979,825
55987,829
55995,839
56138,800
56146,791
56153,782
56161,781
56169,776
56176,773
56184,769
56192,767
56199,765
56207,765
56215,762
56222,761
56230,758
56238,756
56245,755
56253,755
56261,754
56268,752
56276,750
56283,745
56291,749
56299,746
56306,743
56314,740
56322,737
56329,737
56337,743
56345,751
56352,759
56360,765
56370,767
56377,758
56385,755
56393,756
56522,1014
56530,756
56538,726
56545,742
56553,756
56560,762
56568,772
56576,780
56583,785
56591,789
56599,790
56606,795
56614,800
56622,802
56642,811
56650,817
56658,826
56665,841
56673,851
56681,864
56689,879
56696,890
56704,899
56711,904
56719,908
56727,905
56734,896
56742,890
56750,880
56757,866
56765,851
56773,837
56780,828
56788,818
56795,812
56803,812
56933,860
56940,856
56948,849
56956,840
56963,840
56971,839
56979,843
56989,847
56996,843
57004,835
57011,837
57019,838
57027,832
57034,829
57042,826
57050,822
57057,822
57065,822
57073,822
57080,826
57088,824
57095,825
57103,826
57111,829
57118,825
57126,820
57147,1183
57155,1151
57162,877
57170,690
57178,705
57185,730
57193,746
57201,747
57208,759
57338,868
57346,875
57353,876
57361,874
57368,865
57376,854
57384,842
57391,826
57399,810
57407,795
57414,780
57422,765
57430,762
57437,757
57445,752
57452,752
57460,753
57468,755
57478,755
57485,750
57493,750
57501,758
57508,763
57516,769
57523,772
57531,775
57539,777
57546,780
57554,775
57562,780
57569,779
57577,780
57585,786
57728,831
57736,826
57744,845
57751,951
57759,1112
57767,1145
57774,1044
57782,735
57790,716
57797,760
57805,789
57813,816
57820,829
57828,841
57835,854
57843,861
57851,863
57858,867
57866,870
57874,874
57881,875
57889,876
57897,878
57904,885
57912,890
57919,894
57927,897
57935,905
57942,914
57950,923
57958,930
57968,932
57975,920
57983,907
58113,836
58120,837
58128,838
58135,838
58143,837
58151,838
58158,835
58166,830
58174,828
58181,823
58189,815
58197,809
58204,809
58212,809
58233,810
58241,810
58248,806
58256,797
58264,790
58271,780
58279,771
58287,763
58294,759
58302,757
58310,754
58317,752
58325,753
58333,752
58340,751
58348,758
58355,734
58363,788
58371,942
58378,1070
58386,1070
58516,811
58523,815
58531,824
58539,832
58546,841
58554,848
58562,859
58569,866
58577,871
58587,871
58594,858
58602,842
58610,834
58617,823
58625,808
58633,796
58640,783
58648,771
58655,760
58663,762
58671,762
58678,758
58686,757
58694,758
58701,760
58709,768
58717,770
58738,785
58745,795
58753,803
58760,811
58768,812
58776,818
58784,825
58791,829
58799,825
58929,862
58937,864
58945,863
58952,860
58960,860
58967,851
58975,845
58983,926
58990,1097
58998,1195
59006,1136
59013,823
59021,727
59029,748
59036,769
59044,791
59052,801
59059,807
59067,814
59077,824
59084,817
59092,810
59100,812
59107,817
59115,820
59123,823
59130,828
59138,835
59145,843
59153,846
59161,855
59168,866
59312,798
59319,794
59327,789
59335,788
59342,786
59350,783
59357,780
59365,777
59373,773
59380,773
59388,768
59396,765
59403,763
59411,758
59419,749
59426,754
59434,752
59442,757
59449,760
59457,763
59464,768
59472,769
59480,768
59487,766
59495,766
59503,763
59510,757
59518,757
59526,760
59533,759
59541,759
59548,763
59556,766
59566,766
59696,809
59703,814
59711,818
59719,817
59726,813
59734,821
59742,824
59749,829
59757,832
59764,836
59772,846
59780,849
59787,862
59795,871
59816,886
59824,882
59831,878
59839,867
59847,860
59854,851
59862,838
59869,824
59877,815
59885,809
59893,807
59900,803
59908,806
59915,810
59923,809
59931,812
59938,819
59946,825
59954,830
59961,837
59969,839
59977,840
