Tempo(ms),Leitura(ECG)
31183,812
31191,819
31198,824
31206,832
31214,836
31221,843
31229,844
31237,849
31244,851
31254,850
31262,834
31269,826
31277,822
31285,822
31292,826
31300,830
31308,841
31315,845
31323,852
31330,854
31338,855
31346,853
31353,852
31361,843
31369,836
31376,834
31384,834
31392,840
31399,838
31407,839
31537,833
31544,834
31552,836
31560,836
31567,837
31575,836
31583,836
31590,841
31598,844
31606,848
31613,852
31621,862
31628,871
31636,879
31657,889
31665,882
31673,870
31680,849
31688,836
31696,816
31703,796
31711,775
31718,762
31726,750
31734,737
31744,731
31751,720
31759,714
31767,713
31774,718
31782,718
31790,727
31797,732
31805,743
31812,751
31820,758
31828,762
31958,822
31965,818
31973,815
31981,815
31988,815
31996,813
32003,816
32011,818
32019,820
32026,821
32034,793
32042,851
32049,1039
32057,1249
32065,1212
32072,924
32080,732
32087,750
32095,775
32103,778
32110,778
32118,785
32126,795
32133,801
32141,806
32162,819
32169,830
32177,837
32185,845
32192,856
32200,862
32208,873
32215,883
32223,895
32353,852
32363,848
32371,840
32379,837
32386,838
32394,839
32402,841
32409,845
32417,846
32425,850
32432,853
32440,850
32448,849
32455,852
32463,841
32470,832
32478,830
32486,831
32493,834
32501,842
32509,850
32516,852
32524,856
32531,853
32539,852
32547,846
32554,843
32562,837
32570,827
32577,827
32585,828
32593,829
32600,826
32744,820
32752,817
32759,814
32767,809
32775,807
32782,806
32790,803
32798,800
32805,806
32813,808
32821,814
32828,822
32836,832
32843,839
32853,839
32861,827
32869,814
32876,804
32884,793
32892,783
32899,769
32907,758
32914,744
32922,736
32930,728
32937,725
32945,724
32953,726
32960,728
32968,732
32976,738
32983,743
32991,745
32998,746
33128,827
33136,832
33143,826
33151,819
33159,812
33166,807
33174,804
33182,799
33189,804
33197,804
33205,803
33212,806
33220,809
33227,808
33248,992
33256,1210
33264,1217
33271,952
33279,716
33287,747
33294,779
33302,794
33310,796
33317,808
33325,821
33333,827
33340,836
33350,835
33358,831
33365,831
33373,838
33381,843
33388,853
33396,857
33404,866
33411,874
33541,831
33548,827
33556,824
33564,819
33571,818
33579,819
33587,818
33594,816
33602,817
33610,818
33617,815
33625,813
33632,813
33640,814
33648,803
33655,796
33663,793
33671,793
33678,793
33686,798
33693,805
33701,809
33709,813
33716,813
33724,808
33732,797
33753,783
33761,779
33768,775
33776,769
33783,763
33791,761
33799,758
33806,761
33814,745
33944,769
33951,773
33962,777
33969,770
33977,769
33985,775
33992,787
34000,792
34007,804
34015,813
34023,826
34030,835
34038,842
34046,839
34053,830
34061,821
34069,809
34076,804
34084,789
34091,776
34099,763
34107,752
34114,740
34122,739
34130,735
34137,734
34145,736
34153,741
34160,746
34168,750
34175,755
34183,760
34191,766
34334,815
34342,816
34350,819
34357,824
34365,827
34373,831
34380,835
34388,840
34396,845
34403,822
34411,884
34418,1067
34426,1247
34434,1204
34441,928
34451,760
34459,777
34467,789
34474,792
34482,796
34490,809
34497,814
34505,822
34512,825
34520,833
34528,836
34535,839
34543,851
34551,856
34558,859
34566,854
34574,861
34581,870
34589,879
34718,807
34726,809
34734,806
34741,807
34749,804
34757,805
34764,805
34772,810
34780,806
34787,804
34795,802
34803,803
34810,804
34818,797
34839,790
34847,789
34855,792
34862,792
34870,790
34877,788
34885,782
34893,777
34900,770
34908,764
34916,753
34923,751
34931,745
34938,746
34948,743
34956,737
34964,735
34971,740
34979,735
34987,717
34994,798
35002,993
35132,808
35140,815
35147,820
35155,827
35163,831
35170,840
35178,848
35186,857
35193,866
35201,872
35208,876
35216,869
35224,860
35231,849
35239,840
35247,823
35254,813
35262,802
35269,787
35277,776
35285,770
35292,769
35300,768
35308,773
35315,771
35323,777
35344,790
35352,799
35359,805
35367,812
35375,824
35382,826
35390,832
35397,829
35405,836
35535,876
35543,876
35550,877
35560,842
35568,855
35576,997
35583,1201
35591,1256
35599,1054
35606,761
35614,760
35621,791
35629,807
35637,802
35644,805
35652,815
35660,821
35667,826
35675,832
35683,833
35690,836
35698,836
35705,840
35713,842
35721,845
35728,851
35736,856
35744,862
35751,871
35759,882
35767,888
35774,899
35917,802
35925,801
35933,798
35940,794
35948,786
35956,782
35963,771
35971,765
35979,763
35986,761
35994,764
36002,767
36009,770
36017,768
36024,771
36032,767
36040,763
36047,759
36057,752
36065,736
36073,733
36080,732
36088,738
36095,739
36103,738
36111,745
36118,752
36126,749
36134,724
36141,810
36149,1005
36157,1137
36164,1077
36172,758
36302,833
36309,843
36317,850
36325,863
36332,873
36340,883
36347,885
36355,886
36363,879
36370,867
36378,855
36386,840
36393,828
36401,815
36422,786
36429,782
36437,786
36445,787
36453,787
36460,790
36468,795
36475,804
36483,811
36491,818
36498,823
36506,831
36514,834
36521,837
36529,837
36537,837
36547,840
36554,831
36562,831
36569,838
36577,844
36585,848
36715,1054
36723,1219
36730,1199
36738,948
36746,762
36753,781
36761,797
36769,802
36776,801
36784,804
36792,809
36799,812
36807,814
36815,815
36822,816
36830,816
36837,818
36845,817
36853,822
36860,826
36868,831
36876,839
36883,844
36891,854
36899,860
36906,873
36927,870
36935,857
36943,841
36950,822
36958,804
36966,784
36973,769
36981,755
36989,742
37118,765
37126,765
37134,765
37141,770
37149,776
37159,781
37166,771
37174,768
37182,763
37189,764
37197,759
37205,761
37212,756
37220,756
37227,757
37235,760
37243,762
37250,763
37258,768
37266,772
37273,772
37281,751
37289,833
37296,1030
37304,1209
37311,1137
37319,836
37327,702
37334,723
37342,743
37350,743
37493,905
37501,907
37508,908
37516,900
37524,895
37531,885
37539,879
37546,867
37554,857
37562,844
37570,834
37577,829
37585,827
37592,823
37600,823
37608,827
37615,831
37623,836
37631,836
37638,841
37646,843
37656,851
37663,844
37671,844
37679,845
37686,847
37694,847
37702,844
37709,842
37717,841
37724,842
37732,846
37740,862
37747,871
37877,957
37885,1173
37892,1318
37900,1188
37908,858
37915,773
37923,797
37931,809
37938,806
37946,804
37954,818
37961,820
37969,823
37976,825
37998,830
38005,832
38013,829
38020,829
38028,828
38036,832
38043,837
38051,840
38059,844
38066,852
38074,864
38082,866
38089,866
38097,860
38105,854
38112,838
38120,827
38127,817
38135,804
38145,778
38153,756
38160,743
38291,834
38298,835
38306,834
38314,822
38321,824
38329,827
38337,834
38344,844
38352,849
38360,854
38367,851
38375,845
38382,843
38390,845
38398,842
38405,837
38413,830
38421,831
38428,831
38436,833
38444,835
38451,839
38459,844
38466,834
38474,819
38482,919
38503,1238
38510,920
38518,753
38525,792
38533,820
38541,832
38549,832
38556,846
38564,858
38694,997
38701,990
38709,980
38717,963
38724,948
38732,932
38740,918
38747,897
38757,877
38765,856
38773,843
38780,838
38788,833
38795,831
38803,833
38811,835
38818,839
38826,843
38834,848
38841,853
38849,854
38857,858
38864,854
38872,850
38879,857
38887,851
38895,843
38902,846
38910,846
38918,847
38925,851
38933,858
38941,861
39085,1195
39092,882
39100,706
39107,738
39115,756
39123,766
39130,759
39138,761
39146,765
39153,768
39161,770
39169,769
39176,772
39184,771
39192,771
39199,773
39207,775
39215,778
39222,785
39230,787
39237,794
39245,805
39255,823
39263,820
39270,822
39278,820
39286,816
39293,809
39301,798
39308,790
39316,780
39324,768
39331,755
39339,743
39469,785
39476,784
39484,780
39492,781
39499,778
39507,781
39515,786
39522,794
39530,792
39537,796
39545,791
39553,787
39560,788
39568,782
39589,778
39597,778
39604,785
39612,789
39620,797
39627,806
39635,802
39642,793
39650,886
39658,1089
39665,1221
39673,1125
39681,798
39688,727
39696,760
39704,786
39711,790
39719,790
39727,797
39734,804
39744,809
39874,917
39882,903
39889,893
39897,874
39905,860
39912,840
39920,822
39927,805
39935,798
39943,791
39950,783
39958,783
39966,779
39973,782
39981,783
39989,785
39996,785
40004,787
40011,788
40019,789
40027,789
40034,788
40042,789
40050,788
40057,787
40065,780
40073,776
40094,775
40101,778
40109,783
40117,780
40124,779
40132,771
40140,762
40147,750
40155,747
40285,701
40293,720
40301,719
40308,720
40316,727
40324,735
40331,736
40339,743
40346,746
40354,749
40364,754
40372,750
40379,746
40387,753
40395,762
40402,772
40410,783
40418,795
40425,810
40433,821
40440,835
40448,842
40456,845
40463,838
40471,830
40479,818
40486,812
40494,803
40502,790
40509,779
40517,772
40524,763
40532,758
40676,815
40684,820
40691,834
40699,843
40706,854
40714,858
40722,860
40729,858
40737,859
40745,858
40752,858
40760,850
40768,850
40775,850
40783,851
40791,853
40798,852
40806,856
40813,861
40821,836
40829,857
40836,1000
40844,1217
40854,1236
40862,939
40869,746
40877,768
40884,788
40892,795
40900,792
40907,802
40915,807
40923,816
40930,819
41060,913
41068,896
41075,872
41083,871
41091,863
41098,847
41106,829
41114,810
41121,801
41129,792
41136,790
41144,787
41152,789
41159,789
41181,796
41188,797
41196,794
41204,787
41211,783
41219,783
41226,782
41234,779
41242,778
41249,770
41257,762
41265,755
41272,757
41280,752
41288,755
41295,762
41303,773
41311,776
41318,779
41326,780
41333,774
41343,767
41474,714
41481,751
41489,772
41497,769
41504,774
41512,778
41519,784
41527,785
41535,788
41542,792
41550,796
41558,802
41565,802
41573,808
41581,810
41588,816
41596,822
41604,830
41611,838
41619,851
41626,864
41634,871
41642,872
41649,870
41657,865
41665,853
41686,823
41693,817
41701,808
41708,802
41716,798
41724,798
41731,797
41739,799
41747,797
41877,867
41884,872
41892,874
41900,873
41907,870
41915,861
41923,857
41930,848
41938,841
41945,836
41953,836
41963,827
41971,818
41978,811
41986,812
41994,816
42001,793
42009,811
42016,939
42024,1125
42032,1184
42039,1026
42047,716
42055,714
42062,744
42070,769
42078,774
42085,779
42093,789
42100,795
42108,798
42116,802
42259,859
42267,839
42275,815
42282,791
42290,773
42298,757
42305,748
42313,738
42320,730
42328,725
42336,723
42343,720
42351,720
42359,722
42366,724
42374,728
42382,731
42389,737
42397,736
42404,739
42412,740
42420,740
42427,733
42435,733
42443,734
42453,736
42460,731
42468,735
42476,740
42483,746
42491,752
42498,747
42506,748
42514,748
42643,746
42651,766
42659,772
42666,772
42674,784
42682,786
42689,789
42697,790
42704,792
42712,794
42720,796
42727,798
42735,798
42743,802
42764,820
42771,837
42779,851
42787,870
42794,882
42802,892
42809,900
42817,901
42825,893
42832,881
42840,872
42848,863
42855,856
42863,842
42871,832
42878,820
42886,816
42894,810
42901,810
42909,807
42916,809
42924,814
43054,868
43061,871
43071,868
43079,853
43087,844
43094,836
43102,834
43110,831
43117,824
43125,823
43132,821
43140,824
43148,824
43155,823
43163,824
43171,827
43178,802
43186,812
43194,944
43201,1168
43209,1259
43216,1090
43224,774
43232,733
43239,757
43247,767
43268,773
43276,777
43284,775
43291,774
43299,771
43306,772
43314,770
43322,768
43329,770
43459,777
43467,766
43474,753
43482,746
43490,746
43497,739
43505,738
43513,738
43520,744
43528,748
43535,752
43543,754
43551,756
43561,754
43568,751
43576,750
43584,753
43591,757
43599,760
43607,761
43614,756
43622,760
43629,760
43637,770
43645,782
43652,795
43660,798
43668,802
43675,805
43683,799
43691,799
43698,798
43706,798
43849,795
43857,803
43865,812
43873,824
43880,831
43888,838
43895,844
43903,853
43911,857
43918,865
43926,869
43934,874
43941,884
43949,888
43956,899
43964,906
43972,920
43979,929
43987,936
43995,934
44002,931
44010,921
44018,912
44025,899
44033,886
44040,873
44048,862
44058,838
44066,817
44073,810
44081,804
44089,805
44096,803
44104,806
44234,868
44241,868
44249,867
44256,868
44264,861
44272,854
44279,845
44287,837
44295,826
44302,824
44310,822
44318,820
44325,816
44333,816
44354,808
44362,787
44370,881
44377,1068
44385,1160
44392,1046
44400,708
44408,653
44415,695
44423,719
44431,727
44438,728
44446,732
44454,740
44461,744
44469,746
44476,747
44484,754
44492,753
44499,753
44507,758
44637,789
44644,776
44652,767
44660,758
44670,749
44677,735
44685,731
44693,731
44700,737
44708,742
44715,746
44723,758
44731,762
44738,768
44746,770
44754,775
44761,774
44769,775
44777,773
44784,771
44792,771
44799,774
44807,782
44815,787
44822,794
44830,797
44838,802
44859,795
44866,795
44874,798
44882,803
44889,809
44897,814
44904,822
44912,825
44920,832
45049,863
45057,864
45064,862
45072,865
45080,864
45087,867
45095,869
45103,875
45110,877
45118,886
45126,895
45133,907
45141,915
45149,917
45159,913
45166,898
45174,882
45181,868
45189,858
45197,845
45204,833
45212,819
45220,811
45227,802
45235,797
45242,789
45250,784
45258,783
45265,785
45273,789
45281,790
45288,793
45296,796
45440,826
45448,814
45455,806
45463,798
45470,793
45478,784
45486,779
45494,774
45501,775
45509,765
45516,747
45524,824
45532,1002
45539,1127
45547,1066
45555,766
45562,656
45570,684
45578,703
45585,711
45593,716
45600,726
45608,732
45616,736
45623,742
45631,748
45639,756
45646,759
45656,764
45664,758
45671,759
45679,763
45687,777
45694,786
45824,776
45832,777
45839,779
45847,780
45855,782
45862,785
45870,787
45878,789
45885,794
45893,795
45901,796
45908,795
45916,794
45923,792
45944,787
45952,791
45960,799
45967,813
45975,823
45983,833
45990,840
45998,844
46006,847
46013,843
46021,842
46029,838
46036,837
46044,838
46051,842
46059,842
46067,842
46074,841
46082,844
46090,851
46097,825
46227,857
46235,860
46242,858
46250,859
46258,860
46268,865
46275,860
46283,859
46291,866
46298,877
46306,888
46314,893
46321,894
46329,886
46336,878
46344,868
46352,857
46359,844
46367,831
46375,816
46382,804
46390,796
46398,786
46405,781
46413,780
46420,781
46428,780
46449,789
46457,786
46465,783
46472,783
46480,781
46488,777
46495,775
46503,775
46511,768
46641,777
46648,780
46656,779
46664,774
46671,777
46679,778
46687,760
46694,766
46702,888
46710,1094
46717,1192
46725,1048
46732,732
46740,690
46748,716
46758,732
46765,722
46773,724
46781,732
46788,744
46796,750
46803,757
46811,760
46819,771
46826,775
46834,783
46842,790
46849,798
46857,803
46865,811
46872,824
46880,836
47023,807
47030,814
47038,819
47046,824
47053,832
47061,836
47069,841
47077,842
47084,850
47092,851
47099,855
47107,855
47115,851
47122,847
47130,847
47138,850
47145,852
47153,859
47160,860
47168,865
47176,866
47183,870
47191,864
47199,860
47206,855
47214,848
47222,846
47229,845
47237,848
47244,845
47254,846
47262,835
47270,833
47277,815
47407,847
47415,849
47422,850
47430,850
47438,854
47445,855
47453,860
47460,863
47468,872
47476,879
47483,888
47491,891
47499,897
47506,893
47528,863
47535,846
47543,828
47550,814
47558,791
47566,774
47574,760
47581,748
47589,740
47596,732
47604,731
47612,725
47619,728
47627,728
47635,734
47642,735
47650,740
47658,740
47665,742
47673,746
47680,747
47688,749
47818,786
47826,788
47834,791
47841,788
47849,790
47857,791
47864,770
47874,800
47882,956
47890,1120
47897,1124
47905,884
47912,630
47920,666
47928,700
47935,732
47943,742
47950,753
47958,765
47966,774
47974,781
47981,788
47989,790
47996,795
48004,799
48012,805
48033,827
48040,838
48048,852
48056,869
48063,885
48071,899
48079,909
48086,917
48094,919
48102,916
48232,852
48240,856
48247,858
48255,857
48263,855
48270,854
48278,851
48286,847
48293,837
48301,837
48308,834
48316,834
48324,836
48331,839
48339,839
48347,838
48354,838
48364,826
48372,812
48379,804
48387,801
48395,798
48402,801
48410,800
48418,805
48425,807
48433,811
48440,814
48448,814
48456,784
48463,849
48471,1038
48614,844
48622,844
48630,845
48637,848
48645,848
48653,857
48660,857
48668,860
48676,857
48683,851
48691,837
48699,823
48706,812
48714,799
48721,780
48729,757
48737,744
48744,735
48752,733
48760,724
48767,722
48775,717
48783,719
48790,723
48798,724
48805,729
48813,734
48821,740
48828,744
48836,756
48844,757
48882,454
48890,395
48898,395
48905,423
48913,460
48921,501
48928,541
48936,583
48944,617
48951,647
48959,673
49089,867
49097,835
49118,880
49126,887
49133,904
49141,914
49148,923
49156,928
49164,935
49171,940
49179,940
49187,946
49194,948
49202,953
49210,956
49217,963
49225,965
49233,973
49240,981
49248,991
49255,999
49263,1002
49271,995
49278,987
49286,978
49294,956
49301,942
49309,924
49317,912
49324,894
49332,881
49339,868
49347,863
49355,859
49362,853
49492,872
49502,874
49510,867
49518,866
49525,866
49533,865
49540,858
49548,851
49556,847
49563,836
49571,826
49579,833
49586,832
49594,837
49602,837
49623,833
49630,827
49638,814
49646,907
49653,1104
49661,1239
49669,1131
49676,807
49684,705
49692,727
49699,752
49707,755
49714,758
49722,767
49730,775
49737,781
49745,784
49753,792
49760,794
49768,801
49776,804
49906,862
49913,852
49921,841
49929,831
49936,830
49944,819
49952,822
49959,826
49967,833
49975,839
49982,852
49992,858
50000,858
50007,859
50015,870
50023,877
50030,889
50038,898
50046,904
50053,915
50061,921
50068,930
50076,932
50084,941
50091,950
50099,967
50107,980
50128,1014
50135,1025
50143,1032
50151,1038
50158,1049
50166,1053
50173,1059
50304,1148
50311,1147
50319,1155
50327,1162
50334,1172
50342,1176
50350,1184
50357,1184
50365,1188
50372,1186
50380,1187
50388,1192
50395,1196
50403,1204
50411,1205
50418,1215
50426,1223
50434,1231
50441,1238
50449,1243
50456,1238
50466,1224
50474,1199
50482,1180
50489,1165
50497,1149
50640,1049
50648,1035
50656,1018
50663,1006
50671,992
50678,982
50686,969
50694,958
50702,950
50709,938
50717,925
50724,907
50732,894
50740,881
50747,865
50755,850
50763,841
50770,831
50778,818
50786,816
50793,807
50801,806
50808,803
50816,776
50824,797
50831,937
50839,1099
50846,1096
50854,913
50862,607
50870,615
50877,645
51007,749
51014,761
51022,765
51030,766
51037,768
51045,757
51053,748
51060,727
51068,711
51078,684
51085,656
51093,631
51101,613
51108,598
51116,596
51124,589
51145,581
51152,587
51160,593
51167,605
51175,616
51183,627
51191,633
51198,643
51206,646
51213,652
51221,659
51229,653
51236,648
51244,652
51252,657
51259,661
51267,671
51275,671
51282,674
51290,677
51420,1027
51428,1050
51436,875
51443,558
51451,559
51458,584
51466,607
51474,626
51481,635
51489,647
51497,658
51504,662
51512,663
51520,666
51527,668
51535,676
51542,678
51550,681
51558,690
51568,690
51575,685
51583,693
51590,701
51598,719
51606,733
51613,745
51621,753
51629,752
51650,737
51657,719
51665,699
51673,677
51681,661
51688,644
51696,634
51704,629
51834,694
51841,692
51849,701
51857,706
51864,712
51872,714
51880,717
51887,712
51895,706
51903,706
51910,701
51918,700
51925,695
51933,702
51941,702
51948,705
51956,707
51964,714
51971,719
51979,718
51987,707
51994,794
52002,985
52009,1104
52017,1055
52025,744
52032,615
52040,642
52048,667
52058,698
52065,700
52073,707
52216,909
52224,904
52231,900
52239,889
52246,877
52254,864
52262,851
52269,838
52277,832
52285,826
52292,820
52300,822
52308,825
52315,828
52323,830
52331,833
52338,833
52346,837
52353,841
52361,840
52369,846
52376,845
52384,846
52392,847
52399,851
52407,847
52415,850
52422,847
52430,843
52437,844
52445,843
52453,848
52460,853
52468,859
52598,865
52606,1014
52613,1198
52621,1229
52629,1038
52636,739
52644,725
52651,751
52659,772
52667,784
52677,782
52684,786
52692,786
52700,790
52721,800
52728,802
52736,802
52744,795
52751,796
52759,799
52767,806
52774,810
52782,824
52790,829
52797,838
52805,847
52813,853
52820,847
52828,835
52835,827
52843,813
52851,806
52858,786
52866,775
52874,756
53003,788
53011,793
53018,794
53026,791
53034,794
53041,789
53049,789
53057,785
53064,785
53072,783
53080,778
53087,780
53095,784
53103,796
53110,801
53118,803
53125,800
53133,802
53141,800
53148,802
53156,796
53166,790
53174,775
53181,774
53189,776
53197,781
53204,784
53225,798
53233,805
53240,782
53248,849
53256,1025
53263,1200
53271,1176
53279,927
53408,898
53416,903
53424,906
53431,914
53439,918
53447,929
53454,937
53462,939
53469,936
53477,928
53485,918
53492,907
53500,890
53508,863
53515,847
53523,827
53531,813
53538,801
53546,792
53553,787
53561,788
53569,790
53576,790
53584,792
53592,792
53599,794
53607,790
53615,796
53622,797
53630,798
53637,798
53645,800
53655,798
53799,842
53807,837
53814,830
53822,822
53830,815
53837,806
53845,799
53853,793
53860,779
53868,773
53875,767
53883,766
53891,761
53899,762
53906,757
53914,754
53921,753
53929,730
53937,755
53944,886
53952,1089
53960,1118
53967,962
53975,665
53983,638
53990,664
53998,692
54005,699
54013,708
54021,721
54028,729
54036,736
54044,739
54174,870
54182,865
54189,847
54197,829
54205,807
54212,782
54220,770
54228,769
54235,765
54243,752
54250,748
54258,744
54266,745
54276,745
54283,743
54304,744
54312,756
54320,766
54327,776
54335,784
54342,791
54350,802
54358,808
54365,816
54373,821
54381,826
54388,825
54396,826
54404,831
54411,830
54419,834
54427,837
54434,841
54442,839
54449,838
54457,835
54465,834
54595,856
54602,858
54610,857
54618,855
54625,826
54633,887
54641,1057
54648,1240
54656,1178
54663,937
54671,740
54679,753
54686,778
54694,787
54702,786
54709,795
54717,804
54725,808
54732,812
54740,809
54747,810
54755,810
54765,815
54773,807
54780,808
54788,811
54809,830
54817,842
54824,849
54832,859
54840,865
54847,874
54855,874
54862,868
54870,858
55000,771
55008,769
55015,772
55023,772
55031,774
55038,771
55046,772
55053,771
55061,771
55069,771
55076,768
55084,770
55092,768
55099,769
55107,766
55115,770
55122,769
55130,779
55137,786
55145,790
55153,793
55160,796
55168,800
55176,796
55183,795
55191,790
55199,789
55206,786
55214,789
55221,787
55229,790
55237,792
55380,828
55388,835
55398,844
55405,842
55413,845
55421,849
55428,856
55436,863
55444,872
55451,889
55459,900
55466,915
55474,926
55482,942
55489,955
55497,961
55505,958
55512,948
55520,936
55528,923
55535,908
55543,883
55551,864
55558,850
55566,832
55574,813
55581,807
55589,806
55596,807
55604,806
55612,808
55619,809
55627,812
55635,815
55764,839
55772,841
55780,839
55787,839
55795,834
55802,828
55810,822
55818,813
55825,798
55833,798
55841,795
55848,797
55856,794
55863,794
55887,791
55895,749
55902,792
55910,955
55918,1110
55925,1079
55933,835
55940,590
55948,627
55956,656
55963,687
55971,706
55979,713
55986,726
55994,735
56002,743
56009,743
56017,743
56024,742
56032,751
56040,755
56047,757
56178,784
56185,774
56193,762
56201,753
56208,745
56216,745
56224,744
56231,744
56239,742
56247,749
56254,753
56262,754
56269,759
56277,762
56285,768
56292,771
56300,779
56308,778
56315,780
56323,781
56331,784
56338,780
56346,778
56353,782
56363,785
56371,784
56392,795
56400,804
56407,808
56415,815
56423,817
56430,824
56438,824
56445,828
56453,834
56461,841
56591,832
56599,848
56607,856
56614,858
56622,853
56630,854
56637,854
56645,850
56652,849
56660,843
56668,841
56675,838
56683,840
56691,839
56698,845
56706,849
56714,862
56721,870
56729,874
56736,873
56744,868
56752,863
56759,858
56767,851
56775,837
56782,821
56790,804
56798,797
56805,789
56813,787
56820,785
56828,786
56972,827
56979,827
56987,826
56997,820
57005,805
57012,795
57020,787
57027,778
57035,773
57043,766
57050,761
57058,754
57066,751
57073,741
57081,742
57089,743
57096,745
57104,748
57111,755
57119,726
57127,750
57134,912
57142,1109
57150,1149
57157,991
57165,674
57172,644
57180,663
57188,688
57195,710
57203,723
57211,736
57218,749
57226,757
57356,890
57363,883
57371,867
57379,856
57386,840
57394,820
57402,806
57409,794
57417,786
57425,776
57432,776
57440,777
57447,779
57455,777
57476,781
57486,792
57494,792
57501,796
57509,801
57517,814
57524,821
57532,828
57540,831
57547,835
57555,834
57562,837
57570,838
57578,843
57585,849
57593,855
57601,858
57608,863
57616,860
57624,853
57631,853
57639,851
57769,755
57777,759
57785,767
57792,782
57800,787
57808,793
57815,801
57823,804
57830,811
57838,807
57846,805
57853,804
57861,805
57869,807
57876,808
57884,813
57892,818
57899,824
57907,834
57914,849
57922,864
57930,879
57937,887
57945,887
57953,884
57960,879
57984,811
57991,794
57999,780
58007,765
58014,752
58022,743
58030,740
58037,740
58045,741
58052,744
58183,798
58190,803
58198,804
58206,805
58214,807
58221,807
58229,803
58236,801
58244,798
58252,794
58259,788
58267,784
58275,784
58282,784
58290,784
58298,784
58305,784
58313,786
58320,790
58328,774
58336,784
58343,906
58351,1085
58359,1140
58366,1052
58374,750
58382,696
58389,707
58397,729
58404,748
58412,756
58420,766
58563,908
58570,902
58578,892
58586,882
58596,863
58603,839
58611,824
58619,818
58626,815
58634,816
58642,816
58649,818
58657,822
58664,824
58672,826
58680,831
58687,836
58695,837
58703,841
58710,844
58718,847
58726,847
58733,850
58741,849
58749,847
58756,848
58764,850
58772,845
58779,842
58787,842
58794,839
58802,834
58810,831
58817,832
58947,844
58955,848
58962,822
58970,842
58977,975
58985,1141
58993,1170
59000,1035
59008,752
59016,722
59023,734
59031,748
59039,764
59046,769
59067,787
59075,787
59085,782
59093,771
59100,764
59108,763
59116,761
59123,766
59131,770
59139,775
59146,781
59154,792
59161,801
59169,812
59177,822
59184,825
59192,824
59200,818
59207,810
59215,800
59223,787
59230,771
59361,790
59368,791
59376,791
59383,793
59391,794
59399,787
59406,788
59414,786
59422,787
59429,784
59437,781
59445,775
59452,773
59460,776
59468,781
59475,787
59483,794
59491,798
59498,799
59506,798
59513,798
59521,796
59529,795
59536,794
59544,789
59552,787
59573,794
59583,797
59590,798
59598,800
59606,811
59613,793
59621,833
59628,983
59636,1148
59644,1175
59774,897
59782,896
59789,899
59797,903
59805,906
59812,911
59820,921
59828,926
59835,927
59843,920
59851,911
59858,899
59866,883
59873,867
59881,848
59889,831
59896,817
59904,805
59912,797
59919,791
59927,788
59935,786
59942,786
59950,787
59957,788
59965,789
59973,791
59980,794
59988,801
59996,802
60003,800
